avtocod,enodebid,cellname,band,azimuth,tilt,hbw,vbw,nc_latitude,nc_longitude,height,eventtime,latitude,longitude,altitude,servingcellrsrp,servingcellrsrq
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:05:59.296000000,52.276597023010254,104.26010370254517,438.0,-107.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:21:59.443000000,52.276586294174194,104.26023244857788,450.0,-108.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:23:59.941000000,52.284547090530396,104.25188541412354,0.0,-101.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:26:05.757000000,52.265557050704956,104.2628288269043,0.0,-90.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:28:30.811000000,52.27764844894409,104.25808668136597,0.0,-96.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:30:50.769000000,52.27646827697754,104.26040410995483,461.0,-108.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:31:52.804000000,52.265557050704956,104.2628288269043,0.0,-91.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:36:13.865000000,52.27627515792847,104.26156282424927,0.0,-93.0,-8.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:37:23.627000000,52.28814125061035,104.25770044326782,0.0,-100.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:37:36.712000000,52.27669358253479,104.26149845123291,0.0,-113.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:37:59.596000000,52.276586294174194,104.26023244857788,463.0,-105.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:41:18.449000000,52.27616786956787,104.27681922912598,0.0,-90.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:45:03.714000000,52.276318073272705,104.26143407821655,0.0,-82.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:57:12.485000000,52.261834144592285,104.26677703857422,0.0,-103.0,-19.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:59:01.347000000,52.261801958084106,104.26688432693481,0.0,-106.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:59:05.321000000,52.261801958084106,104.26688432693481,0.0,-95.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 16:59:11.146000000,52.261801958084106,104.26688432693481,0.0,-105.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:04:52.174000000,52.276554107666016,104.26016807556152,447.0,-107.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:09:59.970000000,52.27661848068237,104.2601466178894,407.0,-107.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:12:41.228000000,52.261844873428345,104.26679849624634,0.0,-97.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:12:59.708000000,52.277348041534424,104.2573356628418,436.0,-101.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:32:47.664000000,52.276597023010254,104.26018953323364,437.0,-106.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:33:47.670000000,52.276543378829956,104.26025390625,468.0,-105.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:42:00.182000000,52.277348041534424,104.2573356628418,436.0,-93.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:48:22.737000000,52.284568548202515,104.25175666809082,0.0,-98.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 17:58:00.388000000,52.27661848068237,104.26029682159424,476.0,-107.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:02:16.561000000,52.26176977157593,104.26681995391846,0.0,-111.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:14:00.486000000,52.277348041534424,104.2573356628418,436.0,-93.0,-9.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:14:00.522000000,52.27668285369873,104.26031827926636,450.0,-107.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:15:37.247000000,52.24802613258362,104.2763900756836,0.0,-105.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:46:00.789000000,52.27661848068237,104.26025390625,437.0,-108.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:46:00.883000000,52.27897882461548,104.26061868667603,396.0,-102.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:50:00.323000000,52.27669358253479,104.26149845123291,0.0,-104.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:50:23.444000000,52.27412939071655,104.2713475227356,0.0,-117.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:51:07.698000000,52.27412939071655,104.2713475227356,0.0,-106.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 18:52:27.382000000,52.24769353866577,104.27660465240479,0.0,-105.0,-2.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:14:30.859000000,52.27795958518982,104.25849437713623,419.0,-100.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:14:57.600000000,52.261866331100464,104.26707744598389,0.0,-109.0,-15.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:15:58.123000000,52.26187705993652,104.26705598831177,0.0,-103.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:16:58.138000000,52.261801958084106,104.26697015762329,0.0,-103.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:17:58.120000000,52.261812686920166,104.26712036132812,0.0,-103.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:18:04.131000000,52.26179122924805,104.26699161529541,0.0,-102.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:19:06.556000000,52.26194143295288,104.26752805709839,0.0,-105.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:21:24.098000000,52.277294397354126,104.25956726074219,403.0,-112.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:11.398000000,52.26174831390381,104.26679849624634,0.0,-106.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:14.849000000,52.26174831390381,104.26679849624634,0.0,-105.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:18.263000000,52.2619092464447,104.26654100418091,0.0,-107.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:23.111000000,52.26174831390381,104.26679849624634,0.0,-104.0,-8.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:26.169000000,52.26174831390381,104.26679849624634,0.0,-104.0,-8.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:27.875000000,52.26189851760864,104.26716327667236,0.0,-106.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:30.626000000,52.26189851760864,104.26716327667236,0.0,-105.0,-9.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:42.296000000,52.26174831390381,104.26714181900024,0.0,-104.0,-8.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:50.932000000,52.26179122924805,104.26694869995117,0.0,-106.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:53.809000000,52.26179122924805,104.26694869995117,0.0,-106.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:24:55.421000000,52.26179122924805,104.26694869995117,0.0,-106.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:25:19.930000000,52.26199507713318,104.26778554916382,0.0,-112.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:26:36.628000000,52.26179122924805,104.26681995391846,0.0,-107.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:26:40.245000000,52.26194143295288,104.26748514175415,0.0,-106.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:27:40.256000000,52.261823415756226,104.26681995391846,0.0,-103.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:28:40.243000000,52.26189851760864,104.26662683486938,0.0,-104.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:29:40.262000000,52.26516008377075,104.26184177398682,0.0,-107.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:30:40.259000000,52.26175904273987,104.26671266555786,0.0,-103.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:30:44.051000000,52.26150155067444,104.26688432693481,0.0,-111.0,-15.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:31:12.550000000,52.27625370025635,104.26156282424927,0.0,-80.0,-7.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:31:47.008000000,52.26173758506775,104.2668628692627,0.0,-104.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:32:26.308000000,52.261844873428345,104.26817178726196,0.0,-92.0,-2.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:32:30.038000000,52.261834144592285,104.26671266555786,0.0,-105.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:32:33.719000000,52.261834144592285,104.26671266555786,0.0,-105.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:32:36.029000000,52.261812686920166,104.26669120788574,0.0,-107.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:33:36.036000000,52.26191997528076,104.26660537719727,0.0,-106.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:33:51.782000000,52.27665066719055,104.2603611946106,431.0,-109.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:33:55.945000000,52.27666139602661,104.26010370254517,460.0,-107.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:34:01.247000000,52.261834144592285,104.26703453063965,0.0,-107.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:34:01.280000000,52.27666139602661,104.26010370254517,460.0,-107.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:37:01.253000000,52.26175904273987,104.26699161529541,0.0,-104.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:38:24.238000000,52.284557819366455,104.25182104110718,0.0,-98.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:38:34.155000000,52.27772355079651,104.25752878189087,427.0,-108.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:39:41.154000000,52.2774875164032,104.25750732421875,427.0,-112.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:42:19.750000000,52.261812686920166,104.26690578460693,0.0,-108.0,-17.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:43:02.205000000,52.26173758506775,104.2668628692627,0.0,-106.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:43:04.691000000,52.26173758506775,104.2668628692627,0.0,-106.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:43:07.617000000,52.26176977157593,104.26679849624634,0.0,-124.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:44:07.626000000,52.26176977157593,104.2668628692627,0.0,-107.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:45:07.654000000,52.26176977157593,104.26688432693481,0.0,-105.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:46:07.660000000,52.26178050041199,104.26677703857422,0.0,-105.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:47:07.653000000,52.26172685623169,104.26684141159058,0.0,-107.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:47:26.917000000,52.26174831390381,104.2668628692627,0.0,-112.0,-18.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:20.743000000,52.26171612739563,104.26679849624634,0.0,-89.0,-2.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:22.151000000,52.26174831390381,104.26681995391846,0.0,-114.0,-14.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:25.093000000,52.26174831390381,104.26681995391846,0.0,-109.0,-17.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:28.289000000,52.26172685623169,104.2667555809021,0.0,-105.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:33.156000000,52.26193070411682,104.26692724227905,0.0,-106.0,-13.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:38.185000000,52.26193070411682,104.26692724227905,0.0,-105.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:40.892000000,52.26195216178894,104.26692724227905,0.0,-106.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:43.486000000,52.26195216178894,104.26692724227905,0.0,-106.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:48.951000000,52.2619092464447,104.2668628692627,0.0,-105.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:52.271000000,52.26170539855957,104.2667555809021,0.0,-101.0,-8.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:50:55.642000000,52.26175904273987,104.26654100418091,0.0,-105.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:51:01.294000000,52.26188778877258,104.26688432693481,0.0,-101.0,-8.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:51:15.867000000,52.26191997528076,104.26647663116455,0.0,-104.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 19:59:51.337000000,52.27669358253479,104.26149845123291,0.0,-115.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:06:01.479000000,52.265363931655884,104.26209926605225,0.0,-101.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:07:01.466000000,52.26173758506775,104.26684141159058,0.0,-104.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:08:01.503000000,52.26200580596924,104.2672061920166,0.0,-99.0,-8.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:17:31.339000000,52.27669358253479,104.26149845123291,0.0,-116.0,-9.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:23:20.997000000,52.273292541503906,104.26336526870728,0.0,-93.0,-8.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:27:38.632000000,52.27661848068237,104.26119804382324,403.0,-112.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:32:44.747000000,52.261866331100464,104.26697015762329,0.0,-116.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:32:56.905000000,52.261962890625,104.26881551742554,0.0,-101.0,-7.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:33:01.307000000,52.26179122924805,104.26688432693481,0.0,-105.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:33:31.243000000,52.261844873428345,104.26701307296753,0.0,-104.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:33:43.690000000,52.276586294174194,104.26016807556152,469.0,-107.0,-8.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:33:48.841000000,52.26188778877258,104.26660537719727,0.0,-104.0,-17.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:33:53.260000000,52.26173758506775,104.26679849624634,0.0,-106.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:34:39.943000000,52.26199507713318,104.26692724227905,0.0,-120.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:34:53.866000000,52.26191997528076,104.26707744598389,0.0,-103.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:35:23.802000000,52.26195216178894,104.26669120788574,0.0,-104.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:35:25.437000000,52.26195216178894,104.26669120788574,0.0,-123.0,-18.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:36:26.949000000,52.261801958084106,104.26795721054077,0.0,-105.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:36:50.690000000,52.26199507713318,104.26727056503296,0.0,-109.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:36:53.683000000,52.261844873428345,104.26699161529541,0.0,-105.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:36:55.306000000,52.261844873428345,104.26699161529541,0.0,-126.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:36:56.414000000,52.261844873428345,104.26699161529541,0.0,-105.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:36:59.272000000,52.26193070411682,104.2666482925415,0.0,-106.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:37:59.273000000,52.26174831390381,104.26684141159058,0.0,-106.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:38:01.761000000,52.26191997528076,104.26692724227905,0.0,-106.0,-10.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:38:01.834000000,52.276822328567505,104.26010370254517,458.0,-104.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:38:02.968000000,52.26191997528076,104.26692724227905,0.0,-114.0,-16.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:39:03.875000000,52.2619092464447,104.26705598831177,0.0,-105.0,-11.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:39:11.759000000,52.26176977157593,104.26677703857422,0.0,-112.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:39:15.058000000,52.26172685623169,104.26681995391846,0.0,-114.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:39:16.260000000,52.26172685623169,104.26681995391846,0.0,-109.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:40:17.651000000,52.261844873428345,104.26684141159058,0.0,-103.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:41:17.649000000,52.26193070411682,104.26701307296753,0.0,-103.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:41:47.665000000,52.26193070411682,104.26671266555786,0.0,-103.0,-12.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:41:52.127000000,52.26193070411682,104.26671266555786,0.0,-104.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:41:58.074000000,52.261823415756226,104.26677703857422,0.0,-104.0,-10.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:41:59.625000000,52.26195216178894,104.26660537719727,0.0,-122.0,-19.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:42:01.347000000,52.26195216178894,104.26660537719727,0.0,-114.0,-18.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 20:58:17.718000000,52.27677941322327,104.26124095916748,406.0,-111.0,-11.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 21:10:53.681000000,52.26173758506775,104.26684141159058,0.0,-102.0,-9.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 21:15:52.434000000,52.27676868438721,104.26130533218384,405.0,-112.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 21:28:24.100000000,52.284568548202515,104.25177812576294,0.0,-99.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 21:29:19.204000000,52.276854515075684,104.26119804382324,403.0,-112.0,-13.25
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 21:30:38.361000000,52.27726221084595,104.25692796707153,0.0,-104.0,-12.75
38,380010,IRK1348P14_KMarksa1,LTE1800,240,4,65,7.5,52.27664,104.27792,19,2025-04-02 21:33:04.879000000,52.27661848068237,104.26031827926636,422.0,-111.0,-12.25
